,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/5fa1429e87e54a7887ebecdd522cb724_capture_start.jpg,5.584,5.584,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/5fa1429e87e54a7887ebecdd522cb724_capture_stop.jpg,5.596,5.596,False,0.012000000000000455,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/31bf3d7c95f34055af0c5af0cd527db7_capture_start.jpg,5.597,5.597,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/31bf3d7c95f34055af0c5af0cd527db7_capture_stop.jpg,5.609,5.609,False,0.011999999999999567,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/416c0bc670724f6584b4af669a9bc9e6_capture_start.jpg,5.609,5.609,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/416c0bc670724f6584b4af669a9bc9e6_capture_stop.jpg,5.613,5.613,False,0.004000000000000448,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/62f5c63ce4594e30b8583fb8bbf11090_capture_start.jpg,5.613,5.613,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/62f5c63ce4594e30b8583fb8bbf11090_capture_stop.jpg,5.616,5.616,False,0.0029999999999992255,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/8e29b996de9f4fcdb34283d500d62c2d_capture_start.jpg,5.617,5.617,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/8e29b996de9f4fcdb34283d500d62c2d_capture_stop.jpg,5.620,5.62,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/745f3788bd954719808fa2dd977d8933_capture_start.jpg,5.621,5.621,False,0.001000000000000334,False
